PVWatts: Hourly PV Performance Data,,,,,,,,,,
4,21,9,25,394,18.5,1.9,381.803,28.226,64637.219,62005.598
4,21,10,131,435,21.1,2.1,543.117,34.789,89072.352,85681.234
4,21,11,192,523,23,3.1,708.299,39.247,113658.539,109400.539
4,21,12,471,366,24.8,4.2,859.393,42.884,135383.328,130273.602
4,21,13,576,286,26.7,5.2,861.514,43.23,135443.891,130331.688
4,21,14,473,320,26.5,5.4,738.795,40.417,117674.188,113264.813
4,21,15,312,329,26.3,5.5,542.033,36.291,87768.945,84420.906
4,21,16,624,134,26.1,5.7,443.16,33.821,70005.297,67215.547
4,21,17,316,123,24.3,4.7,190.983,27.715,29194.727,27483.904
4,21,18,22,31,22.4,3.6,26.966,22.005,4703.368,3503.759
4,21,19,0,0,20.6,2.6,0,20.6,0,0
4,21,20,0,0,18.4,2.2,0,18.4,0,0
4,21,21,0,0,16.1,1.9,0,16.1,0,0
4,21,22,0,0,13.9,1.5,0,13.9,0,0
4,21,23,0,0,12.8,1.9,0,12.8,0,0
4,22,0,0,0,11.7,2.2,0,11.7,0,0
4,22,1,0,0,10.6,2.6,0,10.6,0,0
4,22,2,0,0,9.1,2.8,0,9.1,0,0
4,22,3,0,0,7.6,2.9,0,7.6,0,0
4,22,4,0,0,6.1,3.1,0,6.1,0,0
4,22,5,13,2,8.9,3.8,1.835,7.308,341.837,0
4,22,6,447,28,11.6,4.5,32.011,10.776,4664.38,3465.504
4,22,7,756,49,14.4,5.2,258.841,18.097,38244.379,36318.797
4,22,8,859,81,16.8,4.2,527.154,27.195,85816.352,82532.32
4,22,9,909,101,19.3,3.1,758.016,36.707,121899.148,117327.539
4,22,10,912,131,21.7,2.1,931.248,46.066,144012.063,138541.734
4,22,11,903,137,23.2,2.4,1015.104,49.001,154850.781,148909.516
4,22,12,832,198,24.6,2.8,1043.352,50.028,158332.313,152235.516
4,22,13,776,254,26.1,3.1,1020.422,50.26,154621.188,148690.094
4,22,14,854,156,25.9,3.6,900.304,46.39,138943.844,133686.859
4,22,15,553,197,25.8,4.1,588.134,38.782,93699.445,90153.055
4,22,16,150,238,25.6,4.6,296.367,31.492,48672.246,46481.895
4,22,17,167,126,24.1,3.1,154.838,27.035,24659.375,23050.932
4,22,18,85,43,22.6,1.5,34.884,22.331,6075.396,4849.852
4,22,19,0,0,21.1,0,0,21.1,0,0
4,22,20,0,0,19.3,0.5,0,19.3,0,0
4,22,21,0,0,17.4,1,0,17.4,0,0
4,22,22,0,0,15.6,1.5,0,15.6,0,0
4,22,23,0,0,14.1,2,0,14.1,0,0
4,23,0,0,0,12.6,2.6,0,12.6,0,0
4,23,1,0,0,11.1,3.1,0,11.1,0,0
4,23,2,0,0,10.4,2.8,0,10.4,0,0
4,23,3,0,0,9.6,2.4,0,9.6,0,0
4,23,4,0,0,8.9,2.1,0,8.9,0,0
4,23,5,11,2,11.3,2.3,1.835,9.477,338.619,0
4,23,6,384,34,13.7,2.4,34.641,12.715,5228.193,4018.702
4,23,7,611,82,16.1,2.6,248.866,20.744,37502.043,35594.602
4,23,8,763,118,19.1,2.2,514.519,31.512,82380.086,79207.102
4,23,9,808,154,22,1.9,744.175,41.627,116860.492,112482.008
4,23,10,817,185,25,1.5,908.894,50.765,137130.844,131949.109
4,23,11,834,189,26.5,2,1009.607,53.265,150535.391,144784.016
4,23,12,588,345,27.9,2.6,952.228,51.677,143236.938,137799.516
4,23,13,460,405,29.4,3.1,862.329,49.824,130982.266,126051.586
4,23,14,420,349,29.2,2.8,718.631,46.847,110742.906,106593.094
4,23,15,299,304,29.1,2.4,506.895,42.21,79647.141,76561.031
4,23,16,360,236,28.9,2.1,400.221,39.297,62476.215,59906.867
4,23,17,561,84,27.4,2.1,218.775,32.842,30620.455,28876.727
4,23,18,206,35,25.9,2.1,27.168,25.713,4657.167,3458.426
4,23,19,0,0,24.4,2.1,0,24.4,0,0
4,23,20,0,0,22.6,1.9,0,22.6,0,0
4,23,21,0,0,20.7,1.7,0,20.7,0,0
4,23,22,0,0,18.9,1.5,0,18.9,0,0
4,23,23,0,0,17.2,1.9,0,17.2,0,0
4,24,0,0,0,15.6,2.2,0,15.6,0,0
4,24,1,0,0,13.9,2.6,0,13.9,0,0
4,24,2,0,0,12.6,2.8,0,12.6,0,0
4,24,3,0,0,11.3,2.9,0,11.3,0,0
4,24,4,0,0,10,3.1,0,10,0,0
4,24,5,4,2,11.9,2.9,1.835,10.126,337.656,0
4,24,6,111,50,13.7,2.8,42.706,12.976,7438.367,6186.741
4,24,7,628,75,15.6,2.6,246.962,20.215,37091.852,35194.395
4,24,8,750,128,19.1,2.8,517.41,30.708,83243.805,80043.094
4,24,9,781,175,22.6,2.9,745.128,39.98,118029.891,113606.969
4,24,10,786,221,26.1,3.1,921.854,47.467,141551.484,136185.266
4,24,11,641,373,28,3.1,1009.149,51.586,151846.313,146037.594
4,24,12,802,257,29.8,3.1,1077.658,54.978,159225.406,153088.375
4,24,13,573,324,31.7,3.1,890.328,52.936,132986.844,127975.023
4,24,14,323,461,31.9,4.1,736.255,47.847,112905.219,108675.305
4,24,15,642,238,32,5.2,686.722,45.136,105898.891,101925.617
4,24,16,401,213,32.2,6.2,397.668,39.037,61939.773,59385.758
4,24,17,547,78,30.2,4.8,208.926,33.971,28960.295,27254.852
4,24,18,116,31,28.1,3.5,25.265,27.857,4287.203,3095.398
4,24,19,0,0,26.1,2.1,0,26.1,0,0
4,24,20,0,0,23.7,1.9,0,23.7,0,0
4,24,21,0,0,21.3,1.7,0,21.3,0,0
4,24,22,0,0,18.9,1.5,0,18.9,0,0
4,24,23,0,0,17.6,2.2,0,17.6,0,0
4,25,0,0,0,16.3,2.9,0,16.3,0,0
4,25,1,0,0,15,3.6,0,15,0,0
4,25,2,0,0,14.1,3.4,0,14.1,0,0
4,25,3,0,0,13.1,3.3,0,13.1,0,0
4,25,4,0,0,12.2,3.1,0,12.2,0,0
4,25,5,2,2,14.8,3.4,1.835,13.183,333.122,0
4,25,6,270,42,17.4,3.8,38.798,16.744,6134.675,4908.003
4,25,7,604,79,20,4.1,244.231,23.975,36221.449,34345.086
4,25,8,756,111,22.4,3.2,503.559,33.193,79927.688,76832.719
4,25,9,837,136,24.8,2.4,744.034,43.078,115927.102,111583.922
4,25,10,884,152,27.2,1.5,932.724,53.459,138679.094,133433.141
4,25,11,906,162,29.2,2.7,1038.145,54.402,153830.984,147934.875
4,25,12,913,164,31.3,4,1072.956,54.467,158970.391,152844.875
4,25,13,906,160,33.3,5.2,1028.161,53.29,153260.5,147389.578
4,25,14,880,150,33.3,5.2,911.513,51.067,137211.219,132026.172
4,25,15,823,139,33.3,5.2,716.076,47.263,108947.75,104863.828
4,25,16,735,111,33.3,5.2,469.721,42.361,70672.664,67862.914
4,25,17,561,77,30.9,4.5,210.565,35.009,28934.107,27229.264
4,25,18,361,27,28.5,3.8,21.143,28.176,3582.333,2403.678
4,25,19,2,1,26.1,3.1,0.917,24.763,157.973,0
4,25,20,0,0,23.9,2.6,0,23.9,0,0
4,25,21,0,0,21.6,2,0,21.6,0,0
4,25,22,0,0,19.4,1.5,0,19.4,0,0
4,25,23,0,0,18.1,2,0,18.1,0,0
4,26,0,0,0,16.9,2.6,0,16.9,0,0
4,26,1,0,0,15.6,3.1,0,15.6,0,0
4,26,2,0,0,14.5,3.3,0,14.5,0,0
4,26,3,0,0,13.3,3.4,0,13.3,0,0
4,26,4,0,0,12.2,3.6,0,12.2,0,0
4,26,5,10,3,14.6,4.3,2.752,13.165,499.723,0
4,26,6,368,37,17,5,37.54,16.417,5593.566,4377.167
4,26,7,686,65,19.4,5.7,254.996,22.911,37458.75,35552.363
4,26,8,818,91,22.4,5.5,515.647,31.159,82462.906,79287.266
4,26,9,888,110,25.3,5.4,749.906,38.908,119277.555,114806.969
4,26,10,924,123,28.3,5.2,930.126,45.959,143902.156,138436.5
4,26,11,946,131,30.2,4.8,1045.553,51.194,157634.953,151569.469
4,26,12,950,133,32,4.5,1078.405,54.393,159840.609,153675.797
4,26,13,948,130,33.9,4.1,1037.682,56.185,152246.641,146420.344
4,26,14,929,122,33.7,4.5,916.637,52.907,136598.859,131439.109
4,26,15,887,108,33.5,4.8,724.349,48.294,109508.977,105404.516
4,26,16,811,88,33.3,5.2,483,42.623,72288.531,69430.039
4,26,17,661,62,31.6,4.7,221.307,35.85,29567.684,27848.287
4,26,18,298,32,30,4.1,25.367,29.83,4264.014,3072.643
4,26,19,2,1,28.3,3.6,0.917,27.108,156.234,0
4,26,20,0,0,27,3.9,0,27,0,0
4,26,21,0,0,25.7,4.3,0,25.7,0,0
4,26,22,0,0,24.4,4.6,0,24.4,0,0
4,26,23,0,0,21.8,4.4,0,21.8,0,0
4,27,0,0,0,19.3,4.3,0,19.3,0,0
4,27,1,0,0,16.7,4.1,0,16.7,0,0
4,27,2,0,0,15.8,4.3,0,15.8,0,0
4,27,3,0,0,14.8,4.4,0,14.8,0,0
4,27,4,0,0,13.9,4.6,0,13.9,0,0
4,27,5,11,3,15.6,5,2.752,14.308,497.181,0
4,27,6,332,41,17.2,5.3,40.479,16.699,6191.776,4964.017
4,27,7,386,139,18.9,5.7,236.191,22.066,37328.309,35425.102
4,27,8,598,176,21.7,5.3,480.871,29.958,78089.5,75052.344
4,27,9,766,160,24.4,5,717.618,37.937,114816.555,110515.18
4,27,10,806,201,27.2,4.6,916.232,45.769,141926.781,136544.766
4,27,11,645,326,28.7,3.8,962.353,49.838,146159.391,140597.359
4,27,12,319,446,30.2,2.9,770.581,49.019,117570.063,113164.648
4,27,13,303,432,31.7,2.1,726.058,50.811,109706.953,105595.227
4,27,14,491,323,32.1,3.3,749.052,49.171,113990.383,109719.977
4,27,15,694,164,32.4,4.5,650.827,45.908,99791.688,96035.281
4,27,16,440,181,32.8,5.7,388.933,39.819,60076.203,57575.078
4,27,17,488,91,30.9,4.8,204.51,34.586,28713.877,27014.076
4,27,18,101,44,29.1,4,34.943,29.079,5894.945,4672.83
4,27,19,1,1,27.2,3.1,0.917,25.933,157.105,0
4,27,20,0,0,25.5,2.6,0,25.5,0,0
4,27,21,0,0,23.9,2,0,23.9,0,0
4,27,22,0,0,22.2,1.5,0,22.2,0,0
4,27,23,0,0,20,2.2,0,20,0,0
4,28,0,0,0,17.8,2.9,0,17.8,0,0
4,28,1,0,0,15.6,3.6,0,15.6,0,0
4,28,2,0,0,14.8,2.9,0,14.8,0,0
4,28,3,0,0,14.1,2.2,0,14.1,0,0
4,28,4,0,0,13.3,1.5,0,13.3,0,0
4,28,5,20,5,15.5,2.5,4.587,13.785,830.571,0
4,28,6,321,43,17.8,3.6,42.134,17.22,6479.956,5246.703
4,28,7,501,120,20,4.6,250.935,23.892,38424.832,36494.824
4,28,8,731,141,22.6,4.4,518.927,32.601,82814.859,79627.938
4,28,9,787,179,25.2,4.3,750.478,40.58,118501.539,114060.633
4,28,10,796,248,27.8,4.1,952.125,47.933,145835.328,140287.172
4,28,11,772,281,29.5,3.9,1040.876,52.103,156173.016,150172.906
4,28,12,792,270,31.1,3.8,1073.962,54.682,158931.813,152808.016
4,28,13,602,363,32.8,3.6,949.89,54.247,140871.313,135533.703
4,28,14,527,335,32.6,2.4,789.49,52.885,117770.523,113357.484
4,28,15,411,337,32.4,1.2,610.29,51.379,91287.852,87822.844
4,28,16,287,240,32.2,0,364.747,48.607,54422.258,52077.98
4,28,17,185,122,30.2,0,154.945,37.752,23230.828,21653.906
4,28,18,51,37,28.1,0,30.973,28.722,5234.195,4024.591
4,28,19,0,0,26.1,0,0,26.1,0,0
4,28,20,0,0,25.2,1.2,0,25.2,0,0
4,28,21,0,0,24.2,2.4,0,24.2,0,0
4,28,22,0,0,23.3,3.6,0,23.3,0,0
4,28,23,0,0,21.3,3.8,0,21.3,0,0
4,29,0,0,0,19.2,3.9,0,19.2,0,0
4,29,1,0,0,17.2,4.1,0,17.2,0,0
4,29,2,0,0,17,4.8,0,17,0,0
4,29,3,0,0,16.9,5.5,0,16.9,0,0
4,29,4,0,0,16.7,6.2,0,16.7,0,0
4,29,5,43,5,18.2,5.5,4.587,17.055,818.447,0
4,29,6,527,28,19.6,4.8,35.609,19.01,4575.835,3378.622
4,29,7,785,47,21.1,4.1,266.212,25.556,37959.629,36041.02
4,29,8,890,66,23.7,4.8,525.85,33.407,82925.852,79735.359
4,29,9,945,80,26.3,5.5,758.448,39.946,119925.258,115429.828
4,29,10,977,89,28.9,6.2,938.799,45.01,145936.078,140383.609
4,29,11,991,95,29.8,5.3,1048.811,49.739,159350.828,153208.141
4,29,12,999,97,30.8,4.5,1086.353,53.383,161899.906,155641.594
4,29,13,996,95,31.7,3.6,1043.373,55.127,153961.766,148059.875
4,29,14,979,88,31.7,3.8,919.977,52.135,137628.781,132426.438
4,29,15,945,78,31.7,3.9,729.631,47.841,110445.906,106307.031
4,29,16,885,63,31.7,4.1,489.425,42.301,73002.383,70122.211
4,29,17,764,44,30,3.4,227.553,35.009,29659.088,27937.586
4,29,18,458,25,28.4,2.8,21.061,28.129,3569.238,2390.826
4,29,19,13,2,26.7,2.1,1.835,25.228,315.255,0
4,29,20,0,0,25.4,2.4,0,25.4,0,0
4,29,21,0,0,24.1,2.8,0,24.1,0,0
4,29,22,0,0,22.8,3.1,0,22.8,0,0
4,29,23,0,0,20.8,3.1,0,20.8,0,0
4,30,0,0,0,18.7,3.1,0,18.7,0,0
4,30,1,0,0,16.7,3.1,0,16.7,0,0
4,30,2,0,0,16.3,3.4,0,16.3,0,0
4,30,3,0,0,16,3.8,0,16,0,0
4,30,4,0,0,15.6,4.1,0,15.6,0,0
4,30,5,29,6,16.9,3.9,5.505,15.493,989.087,0
4,30,6,466,34,18.1,3.8,37.824,17.444,5170.145,3961.749
4,30,7,743,57,19.4,3.6,263.102,23.962,38125.406,36202.738
4,30,8,860,78,21.6,3.4,522.315,32.65,82776.969,79591.258
4,30,9,920,95,23.9,3.3,755.199,40.8,118920.719,114463.797
4,30,10,958,106,26.1,3.1,938.543,47.854,143746.906,138287.844
4,30,11,972,112,28.1,2.9,1046.35,53.014,156206.719,150205.125
4,30,12,976,114,30.2,2.8,1079.141,56.247,158325.547,152229.047
4,30,13,971,111,32.2,2.6,1034.18,57.802,150368.266,144624.188
4,30,14,950,105,32.4,3.3,911.168,53.558,135267.891,130162.898
4,30,15,914,92,32.6,3.9,721.273,48.542,108797.453,104719.023
4,30,16,847,75,32.8,4.6,482.269,42.798,71855.227,69009.844
4,30,17,714,53,30.9,3.9,222.089,35.535,29179.035,27468.572
4,30,18,390,29,27.8,3.3,22.595,27.521,3840.238,2656.781
4,30,19,9,2,25.2,2.7,1.835,23.796,317.38,0
4,30,20,0,0,22.8,3.1,0,22.8,0,0
4,30,21,0,0,21.1,3.3,0,21.1,0,0
4,30,22,0,0,20.1,3.4,0,20.1,0,0
4,30,23,0,0,19.9,3.1,0,19.9,0,0
5,1,0,0,0,20.3,3.1,0,20.3,0,0
5,1,1,0,0,20.2,2.8,0,20.2,0,0
5,1,2,0,0,19.8,2.7,0,19.8,0,0
5,1,3,0,0,19.1,2.5,0,19.1,0,0
5,1,4,0,0,18,2.4,0,18,0,0
5,1,5,16,8,19.5,2.7,7.339,18.005,1303.88,167.151
5,1,6,376,43,21.7,3.1,43.697,21.22,6370.917,5139.745
5,1,7,653,80,23.9,3.6,258.474,28.428,37419.633,35514.199
5,1,8,773,120,25.7,3.4,518.681,36.649,80946.102,77818.859
5,1,9,842,147,27.6,3.3,753.653,44.397,116609.758,112240.781
5,1,10,874,180,29.4,3.1,944.308,51.18,142123.266,136732.953
5,1,11,799,194,30.9,3.3,969.657,53.155,144651.328,139153.781
5,1,12,866,214,32.4,3.4,1077.196,56.704,157643.547,151577.672
5,1,13,686,290,33.9,3.6,953.917,55.409,140558.484,135234.016
5,1,14,717,273,33.9,3.1,886.603,54.741,130858.773,125933.063
5,1,15,737,183,33.9,2.6,692.459,51.329,103129.758,99255.609
5,1,16,664,142,33.9,2.1,458.183,46.266,67708.469,64986.98
5,1,17,537,86,32.6,2.1,208.471,38.041,28355.428,26663.816
5,1,18,148,48,31.3,2.1,38.053,31.55,6343.657,5113.004
5,1,19,3,2,30,2.1,1.835,28.713,310.086,0
5,1,20,0,0,28.9,3.8,0,28.9,0,0
5,1,21,0,0,27.8,5.5,0,27.8,0,0
5,1,22,0,0,26.7,7.2,0,26.7,0,0
5,1,23,0,0,25.4,5.8,0,25.4,0,0
5,2,0,0,0,24.1,4.5,0,24.1,0,0
5,2,1,0,0,22.8,3.1,0,22.8,0,0
5,2,2,0,0,21.9,3.3,0,21.9,0,0
5,2,3,0,0,20.9,3.4,0,20.9,0,0
5,2,4,0,0,20,3.6,0,20,0,0
5,2,5,8,8,21.3,3.3,7.339,19.955,1292.308,155.79
5,2,6,167,62,22.6,2.9,53.965,22.381,8822.027,7543.599
5,2,7,395,145,23.9,2.6,243.107,28.55,37295.605,35393.195
5,2,8,665,191,25.7,2.2,526.64,38.347,82010.578,78849.406
5,2,9,663,224,27.6,1.9,701.442,46.037,107777.344,103736.086
5,2,10,653,278,29.4,1.5,851.786,53.371,126737.781,121976.641
5,2,11,626,325,30,1.7,935.986,55.745,137678.719,132474.313
5,2,12,688,299,30.5,1.9,992.209,57.083,144903.703,139395.391
5,2,13,686,264,31.1,2.1,927.856,55.607,136566.172,131407.781
5,2,14,461,223,31.1,2.1,619.932,48.09,94839.461,91254.25
5,2,15,585,224,31.1,2.1,623.585,47.334,94988.641,91398.336
5,2,16,550,147,31.1,2.1,407.995,42.031,61817.996,59267.457
5,2,17,528,88,30,2.4,207.563,34.98,28726.105,27026.023
5,2,18,266,39,28.9,2.8,30.091,28.811,5082.869,3876.119
5,2,19,7,2,27.8,3.1,1.835,26.563,313.276,0
5,2,20,0,0,26.9,3.3,0,26.9,0,0
5,2,21,0,0,25.9,3.4,0,25.9,0,0
5,2,22,0,0,25,3.6,0,25,0,0
5,2,23,0,0,23.7,3.8,0,23.7,0,0
5,3,0,0,0,22.4,3.9,0,22.4,0,0
5,3,1,0,0,21.1,4.1,0,21.1,0,0
5,3,2,0,0,20.2,3.8,0,20.2,0,0
5,3,3,0,0,19.2,3.4,0,19.2,0,0
5,3,4,0,0,18.3,3.1,0,18.3,0,0
5,3,5,6,8,19.2,3.3,7.339,17.801,1305.088,168.337
5,3,6,285,51,20.2,3.4,47.317,19.787,7331.202,6081.637
5,3,7,577,91,21.1,3.6,247.44,25.35,36822.945,34932.02
5,3,8,724,126,23,3.3,498.538,33.58,79065.164,75997.398
5,3,9,799,152,24.8,2.9,726.347,41.664,113980.445,109710.414
5,3,10,841,169,26.7,2.6,903.029,48.725,137688.859,132484.016
5,3,11,867,178,27.8,2.6,1016.067,52.77,151885.063,146074.641
5,3,12,874,181,28.9,2.6,1050.184,54.852,155257.719,149298.359
5,3,13,863,178,30,2.6,1002.106,54.911,148043.719,142400.563
5,3,14,839,167,30.4,3.1,880.195,51.292,132290.938,127307.359
5,3,15,791,148,30.7,3.6,691.175,46.402,105541.188,101580.789
5,3,16,707,120,31.1,4.1,455.633,40.928,68945.539,66187.398
5,3,17,545,84,30.2,3.6,207.26,34.586,28555.787,26859.602
5,3,18,210,42,29.2,3.1,32.267,29.159,5441.409,4227.889
5,3,19,1,2,28.3,2.6,1.835,27.014,312.606,0
5,3,20,0,0,27,2.6,0,27,0,0
5,3,21,0,0,25.7,2.6,0,25.7,0,0
5,3,22,0,0,24.4,2.6,0,24.4,0,0
5,3,23,0,0,23.5,2.6,0,23.5,0,0
5,4,0,0,0,22.6,2.6,0,22.6,0,0
5,4,1,0,0,21.7,2.6,0,21.7,0,0
5,4,2,0,0,20.9,2.2,0,20.9,0,0
5,4,3,0,0,20.2,1.9,0,20.2,0,0
5,4,4,0,0,19.4,1.5,0,19.4,0,0
5,4,5,45,8,20,1.7,7.339,18.267,1302.325,165.624
5,4,6,494,35,20.5,1.9,42.139,19.834,5656.037,4438.454
5,4,7,743,57,21.1,2.1,262.804,26.487,37628.434,35717.914
5,4,8,851,78,23.5,2.3,515.999,35.792,80493.617,77380.734
5,4,9,909,93,25.9,2.4,741.96,44.137,114821.758,110520.188
5,4,10,943,104,28.3,2.6,918.618,50.666,138591.281,133348.969
5,4,11,959,110,29.2,3.3,1025.678,52.643,153417.75,147539.891
5,4,12,963,112,30.2,3.9,1057.318,53.25,157676.594,151609.234
5,4,13,958,109,31.1,4.6,1012.706,52.104,151894.359,146083.531
5,4,14,943,102,31.5,4.4,895.444,50.432,135154.531,130054.203
5,4,15,907,91,31.8,4.3,709.556,46.964,107851.586,103807.625
5,4,16,846,74,32.2,4.1,476.186,42.492,70931.188,68113.664
5,4,17,720,53,30.9,3.8,220.398,35.533,28810.371,27108.361
5,4,18,420,30,29.6,3.4,23.227,29.383,3912.708,2727.899
5,4,19,15,3,28.3,3.1,2.752,27.085,468.753,0
5,4,20,0,0,27.4,2.8,0,27.4,0,0
5,4,21,0,0,26.5,2.4,0,26.5,0,0
5,4,22,0,0,25.6,2.1,0,25.6,0,0
5,4,23,0,0,24.8,2.3,0,24.8,0,0
5,5,0,0,0,24.1,2.4,0,24.1,0,0
5,5,1,0,0,23.3,2.6,0,23.3,0,0
5,5,2,0,0,21.6,2.2,0,21.6,0,0
5,5,3,0,0,20,1.9,0,20,0,0
5,5,4,0,0,18.3,1.5,0,18.3,0,0
5,5,5,3,9,19.8,2.2,8.257,18.231,1465.354,325.683
5,5,6,84,52,21.3,2.9,45.921,20.853,7749.661,6492.033
5,5,7,459,118,22.8,3.6,236.435,26.823,35841.34,33974.145
5,5,8,561,190,24.8,3.1,471.194,34.938,74768.5,71834.328
5,5,9,661,229,26.9,2.6,702.066,43.654,109202.984,105109.727
5,5,10,750,236,28.9,2.1,892.17,51.883,133783.203,128738.961
5,5,11,572,374,29.5,1.9,928.928,54.493,137580.172,132379.844
5,5,12,600,414,30,1.7,1012.367,57.831,147235.875,141627.563
5,5,13,141,397,30.6,1.5,520.562,46.984,80269.117,77163.352
5,5,14,387,409,31.1,3.1,726.05,47.572,111440.75,107265.172
5,5,15,579,285,31.7,4.6,673.042,45.492,103580.93,99690.711
5,5,16,512,202,32.2,6.2,434.821,39.656,67024.234,64322.906
5,5,17,209,157,31.1,6.5,186.504,33.881,28624.52,26926.762
5,5,18,82,61,30,6.9,48.064,30.13,8067.621,6803.847
5,5,19,0,3,28.9,7.2,2.752,28.139,466.406,0
5,5,20,0,0,27.6,6.9,0,27.6,0,0
5,5,21,0,0,26.3,6.5,0,26.3,0,0
5,5,22,0,0,25,6.2,0,25,0,0
5,5,23,0,0,23,5.3,0,23,0,0
5,6,0,0,0,20.9,4.5,0,20.9,0,0
5,6,1,0,0,18.9,3.6,0,18.9,0,0
5,6,2,0,0,17.4,3.6,0,17.4,0,0
5,6,3,0,0,15.9,3.6,0,15.9,0,0
5,6,4,0,0,14.4,3.6,0,14.4,0,0
5,6,5,47,9,16.3,3.1,8.257,14.824,1488.096,348.011
5,6,6,493,36,18.1,2.6,43.191,17.481,5869.329,4647.701
5,6,7,734,60,20,2.1,262.9,25.38,37928.652,36010.797
5,6,8,845,80,21.5,2.3,513.96,33.757,80981.094,77852.742
5,6,9,905,97,22.9,2.4,741.412,41.189,116474.313,112110.461
5,6,10,944,107,24.4,2.6,920.094,46.931,141576.063,136208.828
5,6,11,962,114,25.9,3.8,1029.583,48.509,157436,151379.438
5,6,12,970,115,27.4,5,1063.917,48.42,162810.188,156510.313
5,6,13,964,113,28.9,6.2,1019.099,46.746,157257.531,151208.969
5,6,14,948,106,29.1,6.2,900.649,44.881,139954.578,134655.406
5,6,15,915,94,29.2,6.2,715.443,41.682,111730.813,107544.508
5,6,16,853,77,29.4,6.2,480.552,37.639,73330.75,70440.578
5,6,17,728,55,28.1,5.5,222.991,31.888,29667.412,27945.719
5,6,18,427,32,26.9,4.8,24.814,26.627,4235.441,3044.604
5,6,19,17,3,25.6,4.1,2.752,24.419,474.684,0
5,6,20,0,0,24.3,3.6,0,24.3,0,0
5,6,21,0,0,23,3.1,0,23,0,0
5,6,22,0,0,21.7,2.6,0,21.7,0,0
5,6,23,0,0,20.2,2.4,0,20.2,0,0
5,7,0,0,0,18.7,2.3,0,18.7,0,0
5,7,1,0,0,17.2,2.1,0,17.2,0,0
5,7,2,0,0,15.4,2.1,0,15.4,0,0
5,7,3,0,0,13.5,2.1,0,13.5,0,0
5,7,4,0,0,11.7,2.1,0,11.7,0,0
5,7,5,39,11,14.8,2.6,10.092,13.24,1831.708,685.345
5,7,6,438,47,18,3.1,49.08,17.569,7104.752,5859.539
5,7,7,691,88,21.1,3.6,275.341,25.982,40370.512,38392.453
5,7,8,729,139,22.8,3.4,511.247,33.626,81097.945,77965.875
5,7,9,716,197,24.4,3.3,709.267,40.255,112171.336,107968.695
5,7,10,600,364,26.1,3.1,880.712,46.485,135948.641,130815.688
5,7,11,460,394,27.2,3.3,839.323,46.633,129642.969,124766.117
5,7,12,739,356,28.3,3.4,1085.809,52.663,162445.422,156162.234
5,7,13,557,368,29.4,3.6,898.556,49.89,136406,131254.188
5,7,14,562,350,29.4,3.3,820.173,48.407,125265.742,120562.688
5,7,15,465,365,29.4,2.9,662.971,45.502,102201.406,98360.188
5,7,16,201,296,29.4,2.6,364.41,38.664,57614.797,55182.629
5,7,17,252,140,28.1,2.2,182.78,32.44,27766.613,26088.408
5,7,18,80,66,26.9,1.9,51.445,27.3,8752.838,7475.758
5,7,19,3,5,25.6,1.5,4.587,24.126,792.226,0
5,7,20,0,0,23.7,1.5,0,23.7,0,0
5,7,21,0,0,21.9,1.5,0,21.9,0,0
5,7,22,0,0,20,1.5,0,20,0,0
5,7,23,0,0,18.9,1.7,0,18.9,0,0
5,8,0,0,0,17.8,1.9,0,17.8,0,0
5,8,1,0,0,16.7,2.1,0,16.7,0,0
5,8,2,0,0,15.9,1.9,0,15.9,0,0
5,8,3,0,0,15.2,1.7,0,15.2,0,0
5,8,4,0,0,14.4,1.5,0,14.4,0,0
5,8,5,4,9,16.6,2.5,8.257,15.019,1486.794,346.732
5,8,6,188,84,18.9,3.6,70.95,19.013,11846.12,10507.978
5,8,7,345,157,21.1,4.6,236.478,24.766,37318.453,35415.488
5,8,8,469,241,23.5,4.1,468.885,32.706,75608.344,72648.305
5,8,9,594,288,25.9,3.6,704.641,41.111,111127.055,106963.063
5,8,10,545,324,28.3,3.1,795.221,46.743,122582.617,117984.477
5,8,11,739,313,29.6,2.9,1023.662,53.648,152295.109,146466.672
5,8,12,432,428,30.9,2.8,857.943,51.998,128821.977,123977.969
5,8,13,646,365,32.2,2.6,977.271,56.03,143500.203,138051.609
5,8,14,184,386,32,3.8,524.075,44.103,81951.031,78791.773
5,8,15,201,324,31.9,5,440.521,40.286,69949.57,67161.484
5,8,16,114,245,31.7,6.2,277.973,36.168,44703.426,42616.027
5,8,17,283,121,30.4,5,173.426,33.197,25800.041,24166.18
5,8,18,69,74,29.1,3.8,56.402,29.492,9496.414,8204.804
5,8,19,5,5,27.8,2.6,4.587,26.632,782.934,0
5,8,20,0,0,26.5,1.7,0,26.5,0,0
5,8,21,0,0,25.2,0.9,0,25.2,0,0
5,8,22,0,0,23.9,0,0,23.9,0,0
5,8,23,0,0,22.4,0.7,0,22.4,0,0
5,9,0,0,0,20.9,1.4,0,20.9,0,0
5,9,1,0,0,19.4,2.1,0,19.4,0,0
5,9,2,0,0,18.3,2.8,0,18.3,0,0
5,9,3,0,0,17.2,3.4,0,17.2,0,0
5,9,4,0,0,16.1,4.1,0,16.1,0,0
5,9,5,22,12,17.6,3.9,10.553,16.327,1889.104,741.69
5,9,6,436,51,19.1,3.8,52.53,18.808,7662.518,6406.572
5,9,7,503,76,20.6,3.6,211.675,24.048,31594.746,29828.328
