Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,16.3716711067,0.148012122332,0.511780241003,0.0,2.55330491699,7.80157382632,1.47051304671,0.02087215941,1.4496408873
 01/01  02:00:00,15.5445651839,0.101303146436,0.320107909996,0.0,2.55330491699,7.21284921042,1.06056767794,0.193247234292,0.867320443651
 01/01  03:00:00,15.1049081765,0.0743033289219,0.201813028141,0.0,2.55330491699,6.91848690247,0.774927649762,0.34434753885,0.430580110913
 01/01  04:00:00,14.8944954491,0.0719202177014,0.140964565911,0.0,2.55330491699,6.7713057485,1.04183129893,0.61125118802,0.430580110913
 01/01  05:00:00,16.9707958637,0.100745599324,0.111946151161,0.0,3.82705111198,7.57405300124,2.07758946515,1.2102690215,0.867320443651
 01/01  06:00:00,21.5340634675,0.124537361726,0.112809530628,0.0,6.02426329834,9.91545327661,5.73243492433,1.51677192969,4.21566299464
 01/01  07:00:00,26.9393337056,0.158083367266,0.166282683127,0.0,6.51253267309,14.7454349813,15.6610713445,1.69154091875,13.9695304258
 01/01  08:00:00,27.0717541181,0.183125897527,0.226557292448,0.0,6.01364874671,17.9699221805,16.5954042821,1.75239319085,14.8430110913
 01/01  09:00:00,22.5008711587,0.233206222057,0.482728763699,0.0,3.66783283761,18.1171033345,15.6347433501,1.37405270243,14.2606906476
 01/01  10:00:00,20.7299957506,0.408068788058,1.36062263011,0.0,3.10526160149,15.8560427302,12.9574403636,0.443711046917,12.5137293167
 01/01  11:00:00,19.6695169241,0.740514708019,2.88432458672,0.0,3.10526160149,12.9394160272,11.3571177145,0.00802928513241,11.3490884294
 01/01  12:00:00,21.5127741553,1.08058292444,4.2403324477,0.0,3.10526160149,13.0865971812,9.16538676567,0.0,9.16538676567
 01/01  13:00:00,22.1815214017,1.26446674547,4.8723770271,0.0,3.10526160149,12.9394160272,8.00074587837,0.0,8.00074587837
 01/01  14:00:00,22.7435465892,1.4477569684,5.69265545363,0.0,3.10526160149,12.4978725653,7.1272652129,0.0,7.1272652129
 01/01  15:00:00,23.6473889435,1.62783132135,6.56360460897,0.0,3.10526160149,12.3506914113,6.25378454742,0.0,6.25378454742
 01/01  16:00:00,25.5337458407,1.72630249276,6.98648088145,0.0,4.02872759285,12.7922348732,7.1272652129,0.0,7.1272652129
 01/01  17:00:00,33.1551692417,1.7643041914,7.1195491965,0.0,6.50191812146,17.7693977319,8.2919061002,0.0,8.2919061002
 01/01  18:00:00,42.900158057,1.56830433106,6.25856406326,0.0,8.38069375907,23.1212625696,10.9123480966,0.0,10.9123480966
 01/01  19:00:00,45.0768323893,1.24700781125,4.70996875252,0.0,10.6415932552,23.1212625696,12.8048895385,0.0,12.8048895385
 01/01  20:00:00,42.0008526918,0.849091187798,3.00118365668,0.0,12.3080778603,20.4854999863,12.2225690948,0.0,12.2225690948
 01/01  21:00:00,40.5354187475,0.635068049499,2.18989374393,0.0,12.456681583,19.8967753704,11.2035083184,0.0,11.2035083184
 01/01  22:00:00,34.4935574344,0.502694653507,1.74390684875,0.0,9.18739968257,17.702556249,9.16538676567,0.0,9.16538676567
 01/01  23:00:00,26.8891323774,0.350833370403,1.22665563657,0.0,5.91811778209,14.0365255879,8.00074587837,0.0,8.00074587837
 01/01  24:00:00,20.469830852,0.234523573951,0.820172978945,0.0,3.54045821811,10.5176760807,4.50682321647,0.0,4.50682321647
 01/02  01:00:00,16.3940339706,0.152516802556,0.529638424689,0.0,2.55330491699,7.80157382632,1.46569986071,0.0149771036724,1.45072275704
 01/02  02:00:00,15.6143796371,0.114146428763,0.377079080889,0.0,2.55330491699,7.21284921042,1.00508740222,0.137080034007,0.868007368215
 01/02  03:00:00,15.1864188383,0.0874579089064,0.270169109954,0.0,2.55330491699,6.91848690247,0.661380050125,0.230616436341,0.430763613784
 01/02  04:00:00,14.9599830391,0.0728840429208,0.2054883307,0.0,2.55330491699,6.7713057485,0.744451930964,0.313684124091,0.430767806873
 01/02  05:00:00,17.0143470584,0.0737588668614,0.182484078303,0.0,3.82705111198,7.57405300124,1.30201472613,0.433906037029,0.868108689104
 01/02  06:00:00,21.60314709,0.0956019006781,0.210828614167,0.0,6.02426329834,9.91545327661,4.8396263377,0.617729061603,4.22189727609
 01/02  07:00:00,27.024856285,0.123288771904,0.28659985791,0.0,6.51253267309,14.7454349813,14.6522391315,0.658569992714,13.9936691388
 01/02  08:00:00,27.3178317188,0.137473773797,0.324757654411,0.0,6.01364874671,18.163451543,15.5755628526,0.706655110765,14.8689077418
 01/02  09:00:00,23.8718036662,0.409999223386,0.230454701156,0.0,4.35151303671,18.8798367041,15.5355159024,1.24996355888,14.2855523435
 01/02  10:00:00,21.2282398289,0.42483621719,0.39568571057,0.0,3.78894180059,16.6187760998,13.3055511404,0.770067837065,12.5354833033
 01/02  11:00:00,19.4227229551,0.60067934454,1.33095241252,0.0,3.78894180059,13.7021493968,11.4246302416,0.0558596338104,11.3687706078
 01/02  12:00:00,21.1171786291,0.880265990887,2.59864028629,0.0,3.78894180059,13.8493305508,9.18118430362,0.0,9.18118430362
 01/02  13:00:00,22.5326740129,1.20676221109,3.99808066808,0.0,3.69398621738,13.6338449159,8.01447160806,0.0,8.01447160806
