Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,42.4426489969,6.42372513842,5.45295363289,0.0,12.925468867,10.100111941,4.5875298311,4.5675298311,0.0,0.02
 01/01  02:00:00,41.2762422537,6.30849665862,4.40286588279,0.0,12.925468867,10.100111941,11.4139310634,5.65823569345,0.0,5.75569536991
 01/01  03:00:00,35.4139158054,6.17461782524,3.29346296322,0.0,8.34152022915,10.0650221343,6.77902040978,6.75902040978,0.0,0.02
 01/01  04:00:00,34.7840660158,6.10168000188,2.73654317241,0.0,8.34152022915,10.0650221343,13.7113454953,7.9557936434,0.0,5.75555185191
 01/01  05:00:00,36.0298080002,6.05758696588,2.41979037518,0.0,8.34152022915,11.6705166398,9.07518829216,9.05518829216,0.0,0.02
 01/01  06:00:00,39.9354471733,6.02667887234,2.19804870502,0.0,8.80141237637,15.3678112995,15.4051534391,9.63960506323,0.0,5.7655483759
 01/01  07:00:00,60.5729413416,6.10678751704,2.77887417488,0.0,18.5082010057,25.6353820695,15.1501086546,9.37470773473,0.0,5.77540091982
 01/01  08:00:00,75.6465855775,6.37382025732,4.89881053229,0.0,19.4926561212,41.1001056674,19.1082119533,7.52765032686,0.0,11.5805616265
 01/01  09:00:00,101.952049753,6.9833709124,10.605423539,0.0,26.3286599382,57.9988325916,30.9907778875,1.55652771551,0.0,29.434250172
 01/01  10:00:00,89.5312279167,7.02531419173,13.4159666857,0.0,26.2443270014,42.8153538416,47.3387502271,0.00935200951822,18.025,29.3043982176
 01/01  11:00:00,66.3857302753,6.9905541455,14.1797842574,0.0,21.7447113004,23.4437158914,35.5710170249,0.0,18.025,17.5460170249
 01/01  12:00:00,65.717148758,7.16191664701,15.7418315353,0.0,19.3449162599,23.4437158914,41.3681066194,0.0,18.025,23.3431066194
 01/01  13:00:00,66.6176919799,7.2671151446,16.3949717395,0.0,19.190480192,23.7425572507,35.508639514,0.0,18.025,17.483639514
 01/01  14:00:00,68.3817216036,7.3844468137,18.0155454674,0.0,19.260583323,23.698576057,35.505834667,0.0,18.025,17.480834667
 01/01  15:00:00,70.1154098657,7.4906147733,19.6430670699,0.0,19.260583323,23.698576057,35.503363159,0.0,18.025,17.478363159
 01/01  16:00:00,69.9972950377,7.50532424812,19.8001941332,0.0,19.260583323,23.4086260847,41.3244860351,0.0,18.025,23.2994860351
 01/01  17:00:00,72.9951569151,7.41463980924,18.4374322258,0.0,19.260583323,27.8781056672,18.045,0.0,18.025,0.02
 01/01  18:00:00,84.2283238892,7.34644618797,15.4643317598,0.0,18.1807569449,37.5792895564,5.765203045,0.0,0.0,5.765203045
 01/01  19:00:00,98.0646185625,7.37541072242,13.4941044202,0.0,32.6059821062,37.0465235296,5.8064313591,0.0360703360274,0.0,5.77036102307
 01/01  20:00:00,97.3806510458,7.3527991803,12.6017003009,0.0,36.8143715336,33.066984531,6.21469276213,0.434867491587,0.0,5.77982527054
 01/01  21:00:00,103.234500908,7.45112040922,12.9977229421,0.0,36.43363367,38.8072253906,13.2881685628,1.74887304638,0.0,11.5392955165
 01/01  22:00:00,100.400409475,7.40728540931,12.5641807575,0.0,36.0963922311,36.7877557581,7.91906847872,2.13878165956,0.0,5.78028681916
 01/01  23:00:00,75.8016780044,6.98875711693,9.70417060062,0.0,30.9507766546,20.6087787026,14.3405541917,2.76062538232,0.0,11.5799288093
 01/01  24:00:00,50.1270802223,6.5870614184,6.86563273919,0.0,17.4250845679,11.7056064465,9.40549815451,3.63005226127,0.0,5.77544589325
 01/02  01:00:00,41.0745520182,6.41553479879,5.41235343193,0.0,11.6412384099,10.0650221343,10.2356335403,4.47504463029,0.0,5.76058891002
 01/02  02:00:00,38.3419806321,6.29299679541,4.36300953994,0.0,10.0992000411,10.047477231,4.97884594329,4.95884594329,0.0,0.02
 01/02  03:00:00,35.5782797939,6.19569526369,3.55616063902,0.0,8.25718729233,10.0299323277,11.1127250146,5.35717414267,0.0,5.75555087197
 01/02  04:00:00,34.9907354214,6.13620201173,3.02811668909,0.0,8.25718729233,10.0299323277,5.87744011806,5.85744011806,0.0,0.02
 01/02  05:00:00,36.2507264077,6.09441806386,2.72329113671,0.0,8.25718729233,11.6354268332,12.0487796124,6.28855220484,0.0,5.76022740751
 01/02  06:00:00,43.858817913,6.09738606937,2.7487891946,0.0,12.1011305571,15.3678112995,12.1879224688,6.41242099261,0.0,5.77550147615
 01/02  07:00:00,76.6910286075,6.50922280553,5.64094235779,0.0,19.7275818095,37.2640762949,18.5395482731,6.95983365014,0.0,11.5797146229
 01/02  08:00:00,94.6739317486,6.87271369795,8.42428525084,0.0,24.3117294858,51.2795993405,22.9497087452,5.52887781138,0.0,17.4208309338
 01/02  09:00:00,77.551132784,6.39445838507,6.82273397755,0.0,23.6694662846,40.6342015617,24.7932136944,1.34379367838,0.0,23.4494200161
 01/02  10:00:00,75.0257167424,6.42889039434,9.27016930248,0.0,23.6694662846,35.6302164847,41.7612948967,0.355034864694,18.025,23.3812600321
 01/02  11:00:00,58.013147182,6.43989296587,9.84326686131,0.0,18.7433767983,22.9618409725,35.5978950422,0.0568843553408,18.025,17.5160106868
 01/02  12:00:00,60.9390964381,6.72433717302,12.4869699085,0.0,18.7433767983,22.9618409725,35.5105816466,0.0,18.025,17.4855816466
 01/02  13:00:00,64.1410877025,6.98766641169,15.3821832578,0.0,18.5889407304,23.1597249699,35.50580893,0.0,18.025,17.48080893
 01/02  14:00:00,66.9949695715,7.19086789632,17.7863645748,0.0,18.7433767983,23.2517909448,41.3265089136,0.0,18.025,23.3015089136
 01/02  15:00:00,68.2055922947,7.26649859246,18.921354894,0.0,18.7433767983,23.2517909448,35.5074111381,0.0,18.025,17.4824111381
 01/02  16:00:00,66.4686952073,7.14665722792,17.5942478638,0.0,18.7433767983,22.9618409725,35.5063425639,0.0,18.025,17.4813425639
 01/02  17:00:00,69.6057536599,7.11908652464,16.3075658084,0.0,18.7433767983,27.431320555,23.7855007046,0.0,18.025,5.76050070462
 01/02  18:00:00,84.2990767557,7.14447390106,13.1353003779,0.0,17.6635504202,40.6971502883,5.77024726266,0.0,0.0,5.77024726266
 01/02  19:00:00,91.4290382594,7.15296299421,11.8680669396,0.0,27.5259009287,37.3340067412,5.79508308806,0.0,0.0,5.79508308806
 01/02  20:00:00,94.1006353424,7.21255629612,12.1546965773,0.0,33.8341110165,33.3544677425,11.540525011,0.0,0.0,11.540525011
 01/02  21:00:00,103.173712765,7.37896065653,12.9072159231,0.0,36.5179666069,38.8247702939,5.95867464153,0.17861189093,0.0,5.7800627506
 01/02  22:00:00,97.6387452636,7.3998589476,12.8664059342,0.0,32.965339924,36.8579353714,12.1653875856,0.585010104006,0.0,11.5803774816
 01/02  23:00:00,70.7033831092,6.96593100746,9.91211184131,0.0,25.6355707503,20.6438685092,6.647181299,0.861800518852,0.0,5.78538078015
 01/02  24:00:00,47.934742797,6.58029371683,7.08205305539,0.0,15.0252895274,11.7056064465,7.01214597815,1.24661613375,0.0,5.7655298444
 01/03  01:00:00,41.4105742932,6.42693740161,5.73697035243,0.0,11.6412384099,10.0650221343,7.34768245179,1.5872338419,0.0,5.7604486099
 01/03  02:00:00,38.8637833525,6.32806046421,4.8497432424,0.0,10.0992000411,10.047477231,2.20594628641,2.18594628641,0.0,0.02
 01/03  03:00:00,36.1961413193,6.24290302124,4.12681572075,0.0,8.25718729233,10.0299323277,8.56576916274,2.81014181668,0.0,5.75562734606
 01/03  04:00:00,35.6016644605,6.18314146704,3.59209993711,0.0,8.25718729233,10.0299323277,9.39985119657,3.64465491456,0.0,5.755196282
 01/03  05:00:00,36.8122192354,6.14144298919,3.23776046887,0.0,8.25718729233,11.6354268332,4.34970026747,4.32970026747,0.0,0.02
 01/03  06:00:00,44.5212548961,6.15481850299,3.35378798284,0.0,12.1011305571,15.3678112995,10.4547672618,4.67928266335,0.0,5.77548459848
 01/03  07:00:00,77.8668239058,6.62356151547,6.70239195343,0.0,19.7275818095,37.2640762949,16.9230292239,5.3431997172,0.0,11.5798295067
 01/03  08:00:00,96.1881852875,7.01680245093,9.79443551719,0.0,24.3117294858,51.2795993405,21.5561115341,4.13477047477,0.0,17.4213410593
 01/03  09:00:00,79.0881648582,6.51506847441,8.23914979281,0.0,23.6694662846,40.6342015617,24.1661645619,0.716740037004,0.0,23.4494245249
 01/03  10:00:00,76.3331962565,6.52490007042,10.4816377172,0.0,23.6694662846,35.6302164847,41.5534910714,0.143565694413,18.025,23.384925377
 01/03  11:00:00,58.1409518606,6.40169449738,10.0092617411,0.0,18.7433767983,22.9618409725,35.8034886126,0.264563286372,18.025,17.5139253262
 01/03  12:00:00,57.8289821585,6.35948137486,9.74170870959,0.0,18.7433767983,22.9618409725,41.3306826681,0.0,18.025,23.3056826681
 01/03  13:00:00,57.5783478927,6.32721647611,9.47989159549,0.0,18.5889407304,23.1597249699,35.8337947543,0.325246954148,18.025,17.4835478002
 01/03  14:00:00,57.597647806,6.30957653068,9.27033033672,0.0,18.7433767983,23.2517909448,35.5144284716,0.0056593752799,18.025,17.4837690964
 01/03  15:00:00,57.7053166706,6.32967632713,9.35789707875,0.0,18.7433767983,23.2517909448,35.5045001266,0.0,18.025,17.4795001266
 01/03  16:00:00,58.3363234392,6.43102907604,10.1775014215,0.0,18.7433767983,22.9618409725,35.5047614232,0.0,18.025,17.4797614232
 01/03  17:00:00,63.058727764,6.56114087837,10.3184881031,0.0,18.7433767983,27.431320555,23.784972537,0.0,18.025,5.75997253696
 01/03  18:00:00,80.4411287907,6.77355247219,9.64827240092,0.0,17.6635504202,40.6971502883,5.77019143275,0.0,0.0,5.77019143275
 01/03  19:00:00,89.1996463692,6.88294347095,9.90868423586,0.0,27.5259009287,37.3340067412,12.5554067645,0.98541460093,0.0,11.5699921635
 01/03  20:00:00,91.8716099864,6.95131626286,10.186909628,0.0,33.8341110165,33.3544677425,8.02504160685,2.2447997282,0.0,5.78024187865
 01/03  21:00:00,101.244783704,7.14128014936,11.2159596091,0.0,36.5179666069,38.8247702939,10.4884154091,4.70831436588,0.0,5.78010104323
 01/03  22:00:00,95.7775330971,7.17252356084,11.2325229887,0.0,32.965339924,36.8579353714,17.0754952625,5.49460401422,0.0,11.5808912483
 01/03  23:00:00,68.4830398674,6.71341842404,7.94427012823,0.0,25.6355707503,20.6438685092,17.540059031,5.98944656121,0.0,11.5506124698
 01/03  24:00:00,45.6023904118,6.32892839253,5.00106155301,0.0,15.0252895274,11.7056064465,12.8691070477,7.10343343181,0.0,5.76567361586
 01/04  01:00:00,39.0851134488,6.18282366145,3.6556263152,0.0,11.6412384099,10.0650221343,7.91844129483,7.89844129483,0.0,0.02
 01/04  02:00:00,36.5959411257,6.09551491132,2.81444068523,0.0,10.0992000411,10.047477231,14.1714154552,8.41575483537,0.0,5.75566061986
 01/04  03:00:00,34.2757121405,6.04376959056,2.40552128339,0.0,8.25718729233,10.0299323277,8.80631790812,8.78631790812,0.0,0.02
 01/04  04:00:00,34.0081422021,6.01270611836,2.1690087418,0.0,8.25718729233,10.0299323277,15.075053116,9.31951730238,0.0,5.75553581364
 01/04  05:00:00,35.4126316814,5.9893293487,1.99028228472,0.0,8.25718729233,11.6354268332,15.522433096,9.76241644183,0.0,5.76001665419
 01/04  06:00:00,43.0536731993,5.99899234002,2.04202621285,0.0,12.1011305571,15.3678112995,15.7206357643,9.94554321205,0.0,5.77509255228
 01/04  07:00:00,75.2877179538,6.34104904923,4.40579302618,0.0,19.7275818095,37.2640762949,22.0969925005,10.5174500494,0.0,11.5795424511
 01/04  08:00:00,93.2635844653,6.70924086516,7.17739035438,0.0,24.3117294858,51.2795993405,21.0351843765,9.41453908007,0.0,11.6206452964
 01/04  09:00:00,77.8129878954,6.40656392253,7.0724681683,0.0,23.6694662846,40.6342015617,25.9263071518,2.47578426519,0.0,23.4505228867
 01/04  10:00:00,76.5248065315,6.56981908157,10.6283222098,0.0,23.6694662846,35.6302164847,41.7708623402,0.357713290088,18.025,23.3881490501
 01/04  11:00:00,58.9275040335,6.55060511203,10.6468996908,0.0,18.7433767983,22.9618409725,41.597159624,0.223455048112,18.025,23.3487045759
 01/04  12:00:00,59.6145780153,6.63866055331,11.2481233233,0.0,18.7433767983,22.9618409725,35.508471856,0.0,18.025,17.483471856
 01/04  13:00:00,60.9071024462,6.75287574358,12.3829839622,0.0,18.5889407304,23.1597249699,35.5069936638,0.0,18.025,17.4819936638
 01/04  14:00:00,60.3278479644,6.71947793411,11.5906244204,0.0,18.7433767983,23.2517909448,35.5047428378,0.0,18.025,17.4797428378
 01/04  15:00:00,60.0722231518,6.67808332727,11.3763965596,0.0,18.7433767983,23.2517909448,41.3247753693,0.0,18.025,23.2997753693
 01/04  16:00:00,59.4679679407,6.61872811111,11.1214474218,0.0,18.7433767983,22.9618409725,35.5062563488,0.0,18.025,17.4812563488
 01/04  17:00:00,63.5228807347,6.662236757,10.6815395679,0.0,18.7433767983,27.431320555,18.045,0.0,18.025,0.02
 01/04  18:00:00,80.3669868937,6.81025466369,9.53741882112,0.0,17.6635504202,40.6971502883,5.77050861759,0.0,0.0,5.77050861759
 01/04  19:00:00,89.2532893282,6.91772494047,9.92753681102,0.0,27.5259009287,37.3340067412,12.1524972844,0.581820491396,0.0,11.570676793
 01/04  20:00:00,92.5631635861,7.03919893223,10.7905709135,0.0,33.8341110165,33.3544677425,6.82288158421,1.04241316005,0.0,5.78046842416
 01/04  21:00:00,102.070591352,7.2375601129,11.9454796275,0.0,36.5179666069,38.8247702939,14.0388839594,2.49819192718,0.0,11.5406920323
 01/04  22:00:00,96.5119189808,7.25814253182,11.881281439,0.0,32.965339924,36.8579353714,15.3790760204,3.79808864094,0.0,11.5809873795
 01/04  23:00:00,69.2411192353,6.79947331573,8.61629522209,0.0,25.6355707503,20.6438685092,10.4352615842,4.64962596505,0.0,5.78563561919
 01/04  24:00:00,46.252044231,6.40167667891,5.57796198032,0.0,15.0252895274,11.7056064465,11.8441480285,6.07850618201,0.0,5.76564184653
 01/05  01:00:00,39.6225804945,6.24563195293,4.13027692905,0.0,11.6412384099,10.0650221343,12.9496407301,7.18891300545,0.0,5.76072772461
 01/05  02:00:00,36.961949556,6.1410858364,3.13488313452,0.0,10.0992000411,10.047477231,8.10636355013,8.08636355013,0.0,0.02
 01/05  03:00:00,34.3960638924,6.06109844335,2.50853545359,0.0,8.25718729233,10.0299323277,14.600213158,8.84468074646,0.0,5.75553241151
 01/05  04:00:00,34.0409670141,6.01953324065,2.19501091502,0.0,8.25718729233,10.0299323277,9.72682108916,9.70682108916,0.0,0.02
 01/05  05:00:00,35.3876101505,5.9897740192,1.96481066459,0.0,8.25718729233,11.6354268332,16.4488958962,10.6886441754,0.0,5.76025172079
 01/05  06:00:00,42.9684624036,5.99291573274,1.96288986849,0.0,12.1011305571,15.3678112995,16.9228846935,11.1472636868,0.0,5.77562100674
 01/05  07:00:00,75.4417659931,6.36186103771,4.53901720682,0.0,19.7275818095,37.2640762949,21.5795976932,9.99912996905,0.0,11.5804677241
 01/05  08:00:00,93.2814555438,6.72218610066,7.1823040171,0.0,24.3117294858,51.2795993405,27.0378703714,9.61576925205,0.0,17.4221011193
 01/05  09:00:00,77.5862417792,6.40687733041,6.84540174958,0.0,23.6694662846,40.6342015617,26.756881798,3.30471569333,0.0,23.4521661047
 01/05  10:00:00,76.4561057122,6.59157818908,10.5378573622,0.0,23.6694662846,35.6302164847,42.0309544701,0.618897305661,18.025,23.3870571645
 01/05  11:00:00,58.8098482049,6.58652938727,10.4933176114,0.0,18.7433767983,22.9618409725,36.0807069351,0.540008660243,18.025,17.5156982748
 01/05  12:00:00,59.587443388,6.70426307291,11.1553831224,0.0,18.7433767983,22.9618409725,35.5095774622,0.0,18.025,17.4845774622
 01/05  13:00:00,60.3814854008,6.7720381958,11.8382021612,0.0,18.5889407304,23.1597249699,41.4202349523,0.0947250630882,18.025,23.3005098892
 01/05  14:00:00,60.2182819138,6.78885469035,11.4116821972,0.0,18.7433767983,23.2517909448,35.506817829,0.0,18.025,17.481817829
 01/05  15:00:00,59.9245787312,6.76290973694,11.1439216016,0.0,18.7433767983,23.2517909448,35.5058716904,0.0,18.025,17.4808716904
 01/05  16:00:00,59.7379440536,6.75510666015,11.2550388667,0.0,18.7433767983,22.9618409725,35.5075284843,0.0,18.025,17.4825284843
 01/05  17:00:00,62.7584959683,6.68273067815,9.89665775317,0.0,18.7433767983,27.431320555,23.8860267206,0.100511910201,18.025,5.76051481039
 01/05  18:00:00,78.5271194608,6.68823409971,7.81957227323,0.0,17.6635504202,40.6971502883,7.00164824991,1.23107381669,0.0,5.77057443322
 01/05  19:00:00,86.566297477,6.68320878049,7.47505766041,0.0,27.5259009287,37.3340067412,15.063898885,3.49368092027,0.0,11.5702179648
 01/05  20:00:00,89.0317055892,6.71538997324,7.5829181029,0.0,33.8341110165,33.3544677425,11.791425331,6.01120763856,0.0,5.78021769243
 01/05  21:00:00,98.2458972636,6.88272504267,8.47561930151,0.0,36.5179666069,38.8247702939,14.3229851936,8.54365500469,0.0,5.77933018888
 01/05  22:00:00,92.7902852862,6.90704663751,8.51073553586,0.0,32.965339924,36.8579353714,20.9891334179,9.40808779909,0.0,11.5810456188
 01/05  23:00:00,65.8253239372,6.47092193301,5.52903987609,0.0,25.6355707503,20.6438685092,22.5928715375,11.0416044385,0.0,11.551267099
 01/05  24:00:00,43.3612794286,6.12365747314,2.96521716502,0.0,15.0252895274,11.7056064465,13.1534550497,13.1334550497,0.0,0.02
 01/06  01:00:00,37.3448874229,6.01865146998,2.07956394069,0.0,11.6412384099,10.0650221343,20.3117163874,14.5509286012,0.0,5.76078778622
 01/06  02:00:00,35.2737443447,5.95836532296,1.62939023938,0.0,10.0992000411,10.047477231,21.4657814107,15.7099824267,0.0,5.75579898399
 01/06  03:00:00,32.9635997227,5.90309253874,1.23408206638,0.0,8.25718729233,10.0299323277,16.8385360803,16.8185360803,0.0,0.02
 01/06  04:00:00,32.6366315778,5.86284306366,0.947357171141,0.0,8.25718729233,10.0299323277,23.9920344849,18.2366495671,0.0,5.75538491785
 01/06  05:00:00,33.9664054645,5.82894151747,0.704441699027,0.0,8.25718729233,11.6354268332,19.6242649614,19.6042649614,0.0,0.02
 01/06  06:00:00,41.4904005159,5.82101873913,0.656717347618,0.0,12.1011305571,15.3678112995,26.1948922584,20.4192480997,0.0,5.77564415869
 01/06  07:00:00,73.2514276965,6.10558162642,2.604954266,0.0,19.7275818095,37.2640762949,31.9344855708,20.352866174,0.0,11.5816193968
 01/06  08:00:00,89.8447137192,6.32791833299,4.13982038098,0.0,24.3117294858,51.2795993405,35.2440239893,17.8230261635,0.0,17.4209978258
 01/06  09:00:00,74.4095911181,6.13041210182,3.94521031809,0.0,23.6694662846,40.6342015617,32.7280614809,9.27584587484,0.0,23.4522156061
 01/06  10:00:00,72.5767936766,6.24514998183,7.00496829744,0.0,23.6694662846,35.6302164847,46.550189347,5.13704125935,18.025,23.3881480877
 01/06  11:00:00,55.6634663044,6.29390275789,7.63955805603,0.0,18.7433767983,22.9618409725,44.29400741,2.91896160803,18.025,23.3500458019
 01/06  12:00:00,56.7904382369,6.45043320726,8.61220606855,0.0,18.7433767983,22.9618409725,37.4912728113,1.98125009411,18.025,17.4850227172
 01/06  13:00:00,57.7914114262,6.56830361323,9.45186171345,0.0,18.5889407304,23.1597249699,37.5081190319,1.99814373484,18.025,17.4849752971
 01/06  14:00:00,58.2406287502,6.62531146506,9.59756613851,0.0,18.7433767983,23.2517909448,35.5155665883,0.00746603025896,18.025,17.483100558
 01/06  15:00:00,58.7471525495,6.65966591698,10.0697373671,0.0,18.7433767983,23.2517909448,35.5052010945,0.0,18.025,17.4802010945
 01/06  16:00:00,58.8866072726,6.67589140703,10.4829183856,0.0,18.7433767983,22.9618409725,41.3273323604,0.0,18.025,23.3023323604
 01/06  17:00:00,62.0984453123,6.61865108295,9.30068667437,0.0,18.7433767983,27.431320555,18.045,0.0,18.025,0.02
 01/06  18:00:00,77.9305431564,6.6248091606,7.28641405983,0.0,17.6635504202,40.6971502883,6.65922465322,0.888918797933,0.0,5.77030585528
 01/06  19:00:00,86.1596488862,6.63495989764,7.11664682009,0.0,27.5259009287,37.3340067412,14.2302442963,2.65949806313,0.0,11.5707462332
 01/06  20:00:00,88.591649814,6.66224760737,7.19600188713,0.0,33.8341110165,33.3544677425,10.5259007151,4.74577496893,0.0,5.78012574613
 01/06  21:00:00,97.2813982466,6.78057290304,7.61326306697,0.0,36.5179666069,38.8247702939,21.5473813265,10.0073107535,0.0,11.540070573
 01/06  22:00:00,91.5412078702,6.77766918361,7.39102914969,0.0,32.965339924,36.8579353714,24.0878300145,12.5072883537,0.0,11.5805416608
 01/06  23:00:00,64.6530742881,6.35012397205,4.4775863241,0.0,25.6355707503,20.6438685092,19.8948755047,14.1091461037,0.0,5.78572940099
 01/06  24:00:00,42.6127816487,6.04652818619,2.29384130745,0.0,15.0252895274,11.7056064465,21.8418762821,16.0761414087,0.0,5.76573487338
 01/07  01:00:00,38.1037960408,5.97045429028,1.68676917464,0.0,12.8411359301,10.0650221343,23.1395801151,17.3788901451,0.0,5.76068997001
 01/07  02:00:00,37.7647648004,5.9283655055,1.39093335658,0.0,12.8411359301,10.0650221343,18.6319735209,18.6119735209,0.0,0.02
 01/07  03:00:00,32.6439039691,5.86549857399,0.951972463313,0.0,8.25718729233,10.0299323277,25.4177185743,19.6618877217,0.0,5.75583085257
 01/07  04:00:00,32.3441866375,5.82697433847,0.690785406222,0.0,8.25718729233,10.0299323277,20.8522262051,20.8322262051,0.0,0.02
 01/07  05:00:00,33.7368247886,5.79876926645,0.505024513928,0.0,8.25718729233,11.6354268332,27.5584313935,21.7976584319,0.0,5.76077296158
 01/07  06:00:00,37.7571865371,5.7778067821,0.324230725354,0.0638308094422,8.71707943955,15.3327214929,28.5907661405,22.8251723581,0.0,5.76559378241
 01/07  07:00:00,58.3685368174,5.84155269775,0.764744944544,0.0749317461544,18.5082010057,25.6353820695,28.6100962579,22.8342997923,0.0,5.77579646558
 01/07  08:00:00,72.3922145233,6.02623598038,2.10161216743,0.00978533528575,19.4083231844,41.0650158608,34.0035917305,22.4224647419,0.0,11.5811269886
 01/07  09:00:00,96.2366486942,6.38777739154,5.48555468346,0.0,26.3286599382,57.9988325916,42.9636458021,13.5236291627,0.0,29.4400166394
 01/07  10:00:00,83.2972733976,6.37629382534,7.7115678273,0.0,26.3286599382,42.8504436482,48.8978042469,7.42152334394,18.025,23.451280903
 01/07  11:00:00,59.3375618814,6.32532201438,7.79681596995,0.0,21.7447113004,23.4437158914,44.2013825614,2.78514490564,18.025,23.3912376558
 01/07  12:00:00,58.1393806523,6.48557287636,8.90009626628,0.0,19.3027497915,23.426170988,36.805509809,1.26529009367,18.025,17.5152197153
 01/07  13:00:00,59.053736532,6.60672521383,9.55110282766,0.0,19.1483137236,23.7250123474,43.062910874,1.73491174514,18.025,23.3029991288
 01/07  14:00:00,59.9173275373,6.70421197174,10.1716621193,0.0,19.3027497915,23.7161209604,35.5086881027,0.0,18.025,17.4836881027
 01/07  15:00:00,60.3417743749,6.74987900132,10.5504398227,0.0,19.3027497915,23.7161209604,35.5078108849,0.0,18.025,17.4828108849
 01/07  16:00:00,60.1320539502,6.75062274742,10.6299250463,0.0,19.3027497915,23.426170988,35.5082651362,0.0,18.025,17.4832651362
 01/07  17:00:00,63.3366208284,6.67137292642,9.46243492746,0.0,19.3027497915,27.8956505705,23.7855036577,0.0,18.025,5.76050365768
 01/07  18:00:00,73.409895578,6.61265518538,7.2039663005,0.0,18.2229234133,37.5968344597,6.06492257798,0.299258061855,0.0,5.76566451612
 01/07  19:00:00,91.5759793746,6.70733411599,7.55409741741,0.0,32.690315043,37.0816133363,7.72440523985,1.95401953564,0.0,5.77038570421
 01/07  20:00:00,91.5470642401,6.72391997702,7.39696388977,0.0,36.8143715336,33.066984531,11.4054384847,5.62509420547,0.0,5.78034427927
 01/07  21:00:00,97.004533537,6.79693054019,7.54134026088,0.0,36.3493007332,38.7721355839,16.5586378506,10.7783996585,0.0,5.78023819211
 01/07  22:00:00,94.3775459273,6.74986336167,7.07928064413,0.0,36.1807251679,36.8228455648,24.4682378361,12.9274029738,0.0,11.5408348623
 01/07  23:00:00,69.9543409202,6.35369691133,4.37242503323,0.0,31.0351095914,20.6438685092,26.3206440283,14.7389711666,0.0,11.5816728618
 01/07  24:00:00,44.9379958341,6.0431385328,2.22044207748,0.0,17.4250845679,11.7056064465,22.7306100053,16.9548545608,0.0,5.77575544454
 01/08  01:00:00,38.191072901,5.9682383739,1.65684022219,0.0,12.925468867,10.100111941,18.5922436238,18.5722436238,0.0,0.02
 01/08  02:00:00,37.8062080361,5.92075780308,1.32055677252,0.0,12.925468867,10.100111941,25.6521007376,19.8962536073,0.0,5.75584713035
 01/08  03:00:00,32.6726118536,5.85476474768,0.871992574175,0.0,8.34152022915,10.0650221343,21.1665447586,21.1465447586,0.0,0.02
 01/08  04:00:00,32.3827347401,5.81649890707,0.620381993754,0.0,8.34152022915,10.0650221343,28.2853843153,22.5295337796,0.0,5.75585053564
 01/08  05:00:00,33.8080445946,5.79083102124,0.424923215715,0.0398351140018,8.34152022915,11.6705166398,29.4074760036,23.6468808886,0.0,5.76059511495
 01/08  06:00:00,37.9247917252,5.77907577025,0.258796266836,0.176177640877,8.80141237637,15.3678112995,30.627640221,24.8626068196,0.0,5.76503340145
 01/08  07:00:00,58.3080382171,5.82811063192,0.576062556945,0.216552477134,18.5082010057,25.6353820695,31.8196166554,26.043847246,0.0,5.77576940937
 01/08  08:00:00,72.342618778,6.00042679827,1.87749430376,0.0906882467327,19.4926561212,41.1001056674,34.6734637567,23.0922136783,0.0,11.5812500784
 01/08  09:00:00,95.0817944191,6.26239656208,4.45607368541,0.0,26.3286599382,57.9988325916,45.6699429928,16.2299379368,0.0,29.440005056
 01/08  10:00:00,80.9428189899,6.13260668592,5.72022161753,0.0,26.2443270014,42.8153538416,54.0679150851,12.5952932213,18.025,23.4476218638
 01/08  11:00:00,56.0748276148,5.97296424838,4.88584023651,0.000591083238335,21.7447113004,23.4437158914,51.2472864368,9.83244842138,18.025,23.3898380155
 01/08  12:00:00,53.9709880706,6.00202414186,5.15553870312,0.0,19.3449162599,23.4437158914,43.2113182501,7.66920804882,18.025,17.5171102013
 01/08  13:00:00,55.0341176898,6.11782265414,5.96067146412,0.0,19.190480192,23.7425572507,46.5981617465,5.27182449498,18.025,23.3013372515
 01/08  14:00:00,55.310832385,6.15549335176,6.17359591786,0.0,19.260583323,23.698576057,37.1061519428,1.59870489034,18.025,17.4824470525
 01/08  15:00:00,56.1856584422,6.2570248517,6.94688836932,0.0,19.260583323,23.698576057,36.1645072959,0.657872615193,18.025,17.4816346807
 01/08  16:00:00,56.0287968827,6.26568011932,7.07132027798,0.0,19.260583323,23.4086260847,37.0550103791,1.5491921573,18.025,17.4808182218
 01/08  17:00:00,59.8633801672,6.27609333874,6.44418067018,0.0,19.260583323,27.8781056672,25.3649336204,1.57929714827,18.025,5.76063647208
 01/08  18:00:00,70.6576325574,6.30224762406,4.82181907544,0.0,18.1807569449,37.5792895564,8.03978472643,2.27424070498,0.0,5.76554402145
 01/08  19:00:00,88.9652768329,6.42118068392,5.34896753548,0.0,32.6059821062,37.0465235296,12.9319384459,7.16156424947,0.0,5.77037419642
