Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/26  20:00:00,55.8380848451,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/26  21:00:00,55.8164319076,0.0,0.0,0.0,15.863942322,29.242365,6.08842846883,0.0,3.20568,2.88274846883
 02/26  22:00:00,55.6903528658,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/26  23:00:00,55.5269934682,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/26  24:00:00,56.215093061,0.0,0.0,0.0,15.863942322,29.242365,6.08832921805,0.0,3.20568,2.88264921805
 02/27  01:00:00,55.5232412473,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/27  02:00:00,55.5223831826,0.0,0.0,0.0,15.863942322,29.242365,6.08983261296,0.0,3.20568,2.88415261296
 02/27  03:00:00,55.520888658,0.0,0.0,0.0,15.863942322,29.242365,6.08974615807,0.0,3.20568,2.88406615807
 02/27  04:00:00,55.5195033887,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/27  05:00:00,55.730881925,0.0,0.0,0.0,15.863942322,29.242365,6.08988253852,0.0,3.20568,2.88420253852
 02/27  06:00:00,55.7110185672,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/27  07:00:00,62.8401966336,9.20068491136,0.00282290964823,0.0,15.863942322,29.818365,188.986758142,182.896962074,3.20568,2.88411606733
 02/27  08:00:00,121.849469669,9.20068491136,0.00229915279104,0.0,80.527626,29.818365,145.760710761,139.667303848,3.20568,2.88772691268
 02/27  09:00:00,167.080339685,9.20068491136,0.015653108352,0.0,80.527626,75.0917375,98.5661277881,65.8463311489,24.0426,8.67719663925
 02/27  10:00:00,167.088133699,9.20068491136,0.00661454814247,0.0,80.527626,75.0917375,88.2944801461,46.7965336678,24.0426,17.4553464783
 02/27  11:00:00,171.666110086,9.20068491136,0.580817339076,0.0,80.527626,79.0911225,82.0999571557,32.5740445168,32.0568,17.4691126389
 02/27  12:00:00,176.128723563,9.20068491136,4.32186832333,0.0,80.527626,79.0911225,58.5787319256,6.09723290808,32.0568,20.4246990176
 02/27  13:00:00,178.995073847,9.21205879774,7.85902118321,0.0,80.527626,79.0911225,55.9947115498,0.554847802879,32.0568,23.383063747
 02/27  14:00:00,174.789095969,9.29467798591,7.54384495326,0.0,80.527626,75.0917375,52.5465894932,13.1107445853,16.0284,23.4074449079
 02/27  15:00:00,175.311538317,9.41329938237,7.95039873439,0.0,80.527626,75.0917375,46.2972736622,12.8135644801,16.0284,17.4553091821
 02/27  16:00:00,174.540068193,9.52634306375,9.08453819094,0.0,80.527626,73.092045,35.5737765464,14.8923736815,3.20568,17.4757228649
 02/27  17:00:00,172.255769334,9.20068491136,7.24748447566,0.0,80.527626,73.092045,22.8395824574,16.7459480831,3.20568,2.88795437435
 02/27  18:00:00,126.675641909,9.20068491136,3.53630300431,0.0,80.527626,29.818365,26.7537242016,20.6601534294,3.20568,2.88789077219
 02/27  19:00:00,130.586898247,9.20068491136,0.318789817344,0.0,80.527626,29.818365,34.765133176,25.7905563703,3.20568,5.76889680565
 02/27  20:00:00,130.493963211,9.20068491136,0.0,0.0,80.527626,29.818365,54.5094299861,42.646322392,3.20568,8.6574275941
 02/27  21:00:00,130.486700019,9.20068491136,0.0,0.0,80.527626,29.818365,57.5487063625,48.569178563,3.20568,5.77384779953
 02/27  22:00:00,55.6839415851,0.0,0.0,0.0,15.863942322,29.242365,8.9797153358,0.0,3.20568,5.7740353358
 02/27  23:00:00,55.5437953311,0.0,0.0,0.0,15.863942322,29.242365,6.09508430561,0.0,3.20568,2.88940430561
 02/27  24:00:00,56.2709536744,0.0,0.0,0.0,15.863942322,29.242365,6.09291434986,0.0,3.20568,2.88723434986
 02/28  01:00:00,55.5529063094,0.0,0.0,0.0,15.863942322,29.242365,6.08979689567,0.0,3.20568,2.88411689567
 02/28  02:00:00,55.5481696709,0.0,0.0,0.0,15.863942322,29.242365,6.08993238731,0.0,3.20568,2.88425238731
 02/28  03:00:00,55.5359467821,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/28  04:00:00,55.5181140888,0.0,0.0,0.0,15.863942322,29.242365,6.08984515937,0.0,3.20568,2.88416515937
 02/28  05:00:00,56.5684179723,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 02/28  06:00:00,56.398533446,0.0,0.0,0.0,15.863942322,29.242365,6.08975802051,0.0,3.20568,2.88407802051
 02/28  07:00:00,63.2724777594,9.20068491136,0.0,0.0,15.863942322,29.818365,315.93041894,312.70473894,3.20568,0.02
 02/28  08:00:00,121.886479772,9.20068491136,0.00240026727308,0.0,80.527626,29.818365,190.599861118,181.638416436,3.20568,5.75576468255
 02/28  09:00:00,167.086537663,9.20068491136,0.0225367977938,0.0,80.527626,75.0917375,91.0755466446,58.3548941853,24.0426,8.67805245923
 02/28  10:00:00,169.197275389,9.20068491136,2.09973215434,0.0,80.527626,75.0917375,64.2242539638,22.7313593446,24.0426,17.4502946191
 02/28  11:00:00,171.913393713,9.25994521884,0.753483746552,0.0,80.527626,79.0911225,75.550436471,26.0284424098,32.0568,17.4651940611
 02/28  12:00:00,172.707019571,9.68171425801,0.427590469652,0.0,80.527626,79.0911225,61.8166479381,9.3353620286,32.0568,20.4244859096
 02/28  13:00:00,179.687237563,10.3335979824,7.43329951708,0.0,80.527626,79.0911225,55.7223605924,0.280118371862,32.0568,23.3854422205
 02/28  14:00:00,185.541454475,11.1373466586,16.4246157845,0.0,80.527626,75.0917375,45.0054582373,5.56846687771,16.0284,23.4085913596
 02/28  15:00:00,189.569193152,10.9823058687,20.5812951785,0.0,80.527626,75.0917375,32.511940922,0.728566323526,16.0284,15.7549745985
 02/28  16:00:00,191.633113008,11.900952826,23.7459216355,0.0,80.527626,73.092045,25.2430934881,2.86764244785,3.20568,19.1697710403
 02/28  17:00:00,186.198037207,9.66284164714,20.6541979908,0.0,80.527626,73.092045,9.00197700746,2.90856497772,3.20568,2.88773202974
 02/28  18:00:00,138.167627013,9.20068491136,14.9587218342,0.0,80.527626,29.818365,14.5667889115,8.47323004497,3.20568,2.88787886651
 02/28  19:00:00,138.578923192,9.20068491136,8.2640093823,0.0,80.527626,29.818365,24.8920021101,15.9175999087,3.20568,5.76872220147
 02/28  20:00:00,133.866051694,9.20068491136,3.57557056037,0.0,80.527626,29.818365,30.4903707651,21.506951783,3.20568,5.77773898205
 02/28  21:00:00,131.820660163,9.20068491136,1.53919606213,0.0,80.527626,29.818365,38.2765961793,26.4208997983,3.20568,8.65001638105
 02/28  22:00:00,55.5539355968,0.0,0.0,0.0,15.863942322,29.242365,8.97976369886,0.0,3.20568,5.77408369886
 02/28  23:00:00,55.5869767891,0.0,0.0,0.0,15.863942322,29.242365,6.0952194589,0.0,3.20568,2.8895394589
 02/28  24:00:00,56.3090246119,0.0,0.0,0.0,15.863942322,29.242365,6.09282238779,0.0,3.20568,2.88714238779
 03/01  01:00:00,55.5960434496,0.0,0.0,0.0,15.863942322,29.242365,6.08984911343,0.0,3.20568,2.88416911343
 03/01  02:00:00,55.5878966833,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/01  03:00:00,55.5820212058,0.0,0.0,0.0,15.863942322,29.242365,6.08976123737,0.0,3.20568,2.88408123737
 03/01  04:00:00,55.5767405447,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/01  05:00:00,55.7966107116,0.0,0.0,0.0,15.863942322,29.242365,6.0898960384,0.0,3.20568,2.8842160384
 03/01  06:00:00,55.7788902069,0.0,0.0,0.0,15.863942322,29.242365,6.08980814578,0.0,3.20568,2.88412814578
 03/01  07:00:00,63.3903025902,9.20068491136,0.632978457307,0.0,15.863942322,29.818365,125.224715687,121.999035687,3.20568,0.02
 03/01  08:00:00,123.503940547,9.20068491136,1.67450544824,0.0,80.527626,29.818365,89.6302957017,83.5366233783,3.20568,2.88799232344
 03/01  09:00:00,171.667083297,9.20068491136,4.5793020715,0.0,80.527626,75.0917375,62.2956391137,26.6892622881,24.0426,11.5637768255
 03/01  10:00:00,173.640467028,9.20068491136,6.5174755127,0.0,80.527626,75.0917375,56.6552805184,18.0645953867,24.0426,14.5480851317
 03/01  11:00:00,180.717425371,9.24367905474,9.53165349946,0.0,80.527626,79.0911225,65.4419907802,13.0063844183,32.0568,20.3788063619
 03/01  12:00:00,184.899516794,9.50801429818,12.7246967397,0.0,80.527626,79.0911225,52.4822317772,0.0,32.0568,20.4254317772
 03/01  13:00:00,187.537712863,9.94496877092,15.6102923379,0.0,80.527626,79.0911225,52.5176324714,0.0,32.0568,20.4608324714
 03/01  14:00:00,181.516311083,9.69305420878,13.8322662215,0.0,80.527626,75.0917375,44.4651638596,5.02629156049,16.0284,23.4104722991
 03/01  15:00:00,180.418957737,9.67769514577,12.764450869,0.0,80.527626,75.0917375,41.5233103025,8.03586778001,16.0284,17.4590425225
 03/01  16:00:00,178.203858156,9.68169390605,12.5657348057,0.0,80.527626,73.092045,32.4563236839,11.7711827263,3.20568,17.4794609576
 03/01  17:00:00,175.835442762,9.20068491136,10.8016260826,0.0,80.527626,73.092045,21.5307557026,12.569991536,3.20568,5.75508416657
 03/01  18:00:00,132.569967134,9.20068491136,9.39709762847,0.0,80.527626,29.818365,22.3036050918,16.2101094288,3.20568,2.88781566303
 03/01  19:00:00,136.251121932,9.20068491136,5.94829253728,0.0,80.527626,29.818365,31.890970833,23.1081629863,3.20568,5.57712784671
 03/01  20:00:00,135.765675869,9.20068491136,5.23572509643,0.0,80.527626,29.818365,36.1350420647,26.9599328099,3.20568,5.96942925483
 03/01  21:00:00,135.42474498,9.20068491136,4.90841386137,0.0,80.527626,29.818365,41.1021190547,32.1229749838,3.20568,5.7734640709
 03/01  22:00:00,55.7254246771,0.0,0.0,0.0,15.863942322,29.242365,8.97976477937,0.0,3.20568,5.77408477937
 03/01  23:00:00,55.5938978894,0.0,0.0,0.0,15.863942322,29.242365,8.96433297605,0.0,3.20568,5.75865297605
 03/01  24:00:00,56.3117776624,0.0,0.0,0.0,15.863942322,29.242365,6.09268264968,0.0,3.20568,2.88700264968
 03/02  01:00:00,55.6023333346,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/02  02:00:00,55.5869502076,0.0,0.0,0.0,15.863942322,29.242365,6.08985440591,0.0,3.20568,2.88417440591
 03/02  03:00:00,55.580178299,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/02  04:00:00,55.5792863146,0.0,0.0,0.0,15.863942322,29.242365,6.08976576202,0.0,3.20568,2.88408576202
 03/02  05:00:00,55.7991941418,0.0,0.0,0.0,15.863942322,29.242365,6.08989971665,0.0,3.20568,2.88421971665
 03/02  06:00:00,55.7746258086,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/02  07:00:00,62.7595894154,9.20068491136,0.0,0.0,15.863942322,29.818365,161.445778131,155.35596708,3.20568,2.88413105181
 03/02  08:00:00,121.829574298,9.20068491136,0.00231306869249,0.0,80.527626,29.818365,115.540572616,109.446969692,3.20568,2.88792292406
 03/02  09:00:00,167.514002672,9.20068491136,0.443240673289,0.0,80.527626,75.0917375,71.7329559283,39.012554451,24.0426,8.67780147735
 03/02  10:00:00,170.731314638,9.20068491136,3.61988051289,0.0,80.527626,75.0917375,70.3963599032,28.9001503827,24.0426,17.4536095206
 03/02  11:00:00,176.071824692,9.20080191312,4.9491452146,0.0,80.527626,79.0911225,73.9256830904,24.4015895681,32.0568,17.4672935223
 03/02  12:00:00,180.287674963,9.214124836,8.43752995906,0.0,80.527626,79.0911225,55.4216020645,2.93954682492,32.0568,20.4252552395
 03/02  13:00:00,180.297912011,9.25198656164,9.10028903697,0.0,80.527626,79.0911225,56.6169119789,1.17371433352,32.0568,23.3863976454
 03/02  14:00:00,180.601822767,9.37786467041,13.2422916663,0.0,80.527626,75.0917375,48.929625019,9.48884696178,16.0284,23.4123780573
 03/02  15:00:00,183.449405791,9.46390034324,15.9943271526,0.0,80.527626,75.0917375,40.901450236,7.42001871294,16.0284,17.453031523
 03/02  16:00:00,181.087564512,9.52375173307,15.5974964509,0.0,80.527626,73.092045,31.9133340756,11.2344385635,3.20568,17.4732155121
 03/02  17:00:00,178.239806992,9.20068491136,13.194054578,0.0,80.527626,73.092045,19.113590489,13.0201087266,3.20568,2.88780176238
 03/02  18:00:00,133.971835486,9.20068491136,10.7866613243,0.0,80.527626,29.818365,26.5479446608,20.4543190354,3.20568,2.88794562542
 03/02  19:00:00,137.352462283,9.20068491136,7.03184412318,0.0,80.527626,29.818365,41.0964224596,32.1210779598,3.20568,5.7696644998
 03/02  20:00:00,133.627528015,9.20068491136,3.08945607265,0.0,80.527626,29.818365,53.7077421452,41.8456159764,3.20568,8.65644616879
 03/02  21:00:00,132.283433541,9.20068491136,1.76664124295,0.0,80.527626,29.818365,56.2725146976,47.2928901135,3.20568,5.77394458405
 03/02  22:00:00,55.716608584,0.0,0.0,0.0,15.863942322,29.242365,8.97893387873,0.0,3.20568,5.77325387873
 03/02  23:00:00,55.5831502857,0.0,0.0,0.0,15.863942322,29.242365,6.09518840519,0.0,3.20568,2.88950840519
 03/02  24:00:00,56.297303717,0.0,0.0,0.0,15.863942322,29.242365,6.09290454015,0.0,3.20568,2.88722454015
 03/03  01:00:00,55.5909409371,0.0,0.0,0.0,15.863942322,29.242365,6.08985977861,0.0,3.20568,2.88417977861
 03/03  02:00:00,55.5882694791,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/03  03:00:00,55.5796755559,0.0,0.0,0.0,15.863942322,29.242365,6.08977031377,0.0,3.20568,2.88409031377
 03/03  04:00:00,55.576992738,0.0,0.0,0.0,15.863942322,29.242365,6.08990337405,0.0,3.20568,2.88422337405
 03/03  05:00:00,56.6875868917,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/03  06:00:00,56.472923845,0.0,0.0,0.0,15.863942322,29.242365,6.08981391398,0.0,3.20568,2.88413391398
 03/03  07:00:00,63.1463827814,9.20068491136,0.0,0.0,15.863942322,29.818365,250.797448607,247.571768607,3.20568,0.02
 03/03  08:00:00,121.882354148,9.20068491136,0.00202173341744,0.0,80.527626,29.818365,208.306121975,202.212414614,3.20568,2.88802736029
 03/03  09:00:00,167.120284445,9.20068491136,0.013047585285,0.0,80.527626,75.0917375,155.905756463,120.299658722,24.0426,11.5634977409
 03/03  10:00:00,167.10714229,9.20068491136,0.00562227614724,0.0,80.527626,75.0917375,127.591304836,86.1012547619,24.0426,17.4474500741
 03/03  11:00:00,171.090151647,9.20068491136,0.00781442956424,0.0,80.527626,79.0911225,105.194660767,55.6757241402,32.0568,17.462136627
 03/03  12:00:00,172.861152269,9.20172498175,1.07387892307,0.0,80.527626,79.0911225,63.8093238044,11.3289385822,32.0568,20.4235852222
 03/03  13:00:00,174.214829988,9.21708515367,3.11582470636,0.0,80.527626,79.0911225,56.2246257636,3.70739025808,32.0568,20.4604355055
 03/03  14:00:00,171.297251732,9.31656986681,4.07008414488,0.0,80.527626,75.0917375,54.857627708,15.4213233813,16.0284,23.4079043267
 03/03  15:00:00,171.132176434,9.4060227028,3.81950914726,0.0,80.527626,75.0917375,49.1237304461,15.6340382456,16.0284,17.4612922004
 03/03  16:00:00,168.511420668,9.43195230746,3.19969863264,0.0,80.527626,73.092045,44.0178991804,20.4226731087,3.20568,20.3895460718
 03/03  17:00:00,166.895589177,9.20068491136,1.93923033898,0.0,80.527626,73.092045,27.3211973476,21.2275219164,3.20568,2.88799543121
 03/03  18:00:00,123.18207796,9.20068491136,0.0867370323481,0.0,80.527626,29.818365,36.5974547795,30.5040440857,3.20568,2.88773069385
 03/03  19:00:00,130.251890367,9.20068491136,0.0,0.0,80.527626,29.818365,61.3340728101,52.3593154885,3.20568,5.76907732157
 03/03  20:00:00,130.256706776,9.20068491136,0.0,0.0,80.527626,29.818365,73.6265541564,64.6423429905,3.20568,5.77853116587
 03/03  21:00:00,130.25974757,9.20068491136,0.0,0.0,80.527626,29.818365,79.2266495139,70.247905045,3.20568,5.77306446882
 03/03  22:00:00,55.4900225418,0.0,0.0,0.0,15.863942322,29.242365,11.8563759109,0.0,3.20568,8.65069591088
 03/03  23:00:00,55.5114252185,0.0,0.0,0.0,15.863942322,29.242365,6.0951196121,0.0,3.20568,2.8894396121
 03/03  24:00:00,56.2423616796,0.0,0.0,0.0,15.863942322,29.242365,6.09298361335,0.0,3.20568,2.88730361335
 03/04  01:00:00,55.5221065835,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  02:00:00,55.5104569254,0.0,0.0,0.0,15.863942322,29.242365,6.08833278169,0.0,3.20568,2.88265278169
 03/04  03:00:00,55.5014210365,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  04:00:00,55.4927778432,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  05:00:00,55.6958922114,0.0,0.0,0.0,15.863942322,29.242365,6.088376778,0.0,3.20568,2.882696778
 03/04  06:00:00,55.6744889505,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  07:00:00,52.8237861025,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  08:00:00,47.0662455689,0.0,0.0,0.0,15.863942322,29.242365,6.08842069515,0.0,3.20568,2.88274069515
 03/04  09:00:00,47.1023021385,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  10:00:00,47.1400519834,0.0,0.0,0.0,15.863942322,29.242365,6.08983607796,0.0,3.20568,2.88415607796
 03/04  11:00:00,47.1381354753,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  12:00:00,47.8214958591,0.0,0.0,0.0,15.863942322,29.242365,6.08974585791,0.0,3.20568,2.88406585791
 03/04  13:00:00,47.1387365359,0.0,0.0,0.0,15.863942322,29.242365,6.08987807031,0.0,3.20568,2.88419807031
 03/04  14:00:00,47.1820437376,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  15:00:00,47.1943071668,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  16:00:00,47.187430018,0.0,0.0,0.0,15.863942322,29.242365,6.08833338283,0.0,3.20568,2.88265338283
 03/04  17:00:00,47.0903557435,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  18:00:00,47.0756433257,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  19:00:00,55.6395676138,0.0,0.0,0.0,15.863942322,29.242365,6.08837737208,0.0,3.20568,2.88269737208
 03/04  20:00:00,55.8471043945,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  21:00:00,55.8299773211,0.0,0.0,0.0,15.863942322,29.242365,6.08842128495,0.0,3.20568,2.88274128495
 03/04  22:00:00,55.7113413492,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  23:00:00,55.5434616112,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/04  24:00:00,56.2257273778,0.0,0.0,0.0,15.863942322,29.242365,6.08831804831,0.0,3.20568,2.88263804831
 03/05  01:00:00,55.5308012393,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  02:00:00,55.5273310183,0.0,0.0,0.0,15.863942322,29.242365,6.08836127857,0.0,3.20568,2.88268127857
 03/05  03:00:00,55.5242643317,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  04:00:00,55.521574169,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  05:00:00,55.7302573352,0.0,0.0,0.0,15.863942322,29.242365,6.08840447074,0.0,3.20568,2.88272447074
 03/05  06:00:00,55.710478848,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  07:00:00,52.8702077614,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  08:00:00,47.0936317869,0.0,0.0,0.0,15.863942322,29.242365,6.0883005047,0.0,3.20568,2.8826205047
 03/05  09:00:00,47.0997858724,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  10:00:00,47.1231359888,0.0,0.0,0.0,15.863942322,29.242365,6.08994262802,0.0,3.20568,2.88426262802
 03/05  11:00:00,47.1172766888,0.0,0.0,0.0,15.863942322,29.242365,6.08985144819,0.0,3.20568,2.88417144819
 03/05  12:00:00,47.7891011013,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  13:00:00,47.1052327246,0.0,0.0,0.0,15.863942322,29.242365,6.08976035236,0.0,3.20568,2.88408035236
 03/05  14:00:00,47.1539546849,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  15:00:00,47.171852406,0.0,0.0,0.0,15.863942322,29.242365,6.08837371321,0.0,3.20568,2.88269371321
 03/05  16:00:00,47.1608049419,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  17:00:00,47.0590048325,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  18:00:00,47.0490514252,0.0,0.0,0.0,15.863942322,29.242365,6.08841680033,0.0,3.20568,2.88273680033
 03/05  19:00:00,55.612477696,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  20:00:00,55.812058081,0.0,0.0,0.0,15.863942322,29.242365,6.08831278623,0.0,3.20568,2.88263278623
 03/05  21:00:00,55.7779619629,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  22:00:00,55.653703762,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/05  23:00:00,55.4926046786,0.0,0.0,0.0,15.863942322,29.242365,6.08835595331,0.0,3.20568,2.88267595331
 03/05  24:00:00,56.1859591664,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/06  01:00:00,55.4831716978,0.0,0.0,0.0,15.863942322,29.242365,6.08991927962,0.0,3.20568,2.88423927962
 03/06  02:00:00,55.4632447718,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/06  03:00:00,55.446387658,0.0,0.0,0.0,15.863942322,29.242365,6.08982717968,0.0,3.20568,2.88414717968
 03/06  04:00:00,55.4392074457,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/06  05:00:00,55.6500429468,0.0,0.0,0.0,15.863942322,29.242365,6.08973518407,0.0,3.20568,2.88405518407
 03/06  06:00:00,55.6380933263,0.0,0.0,0.0,15.863942322,29.242365,6.08986546289,0.0,3.20568,2.88418546289
 03/06  07:00:00,62.1716281512,9.20068491136,0.00838667776542,0.0,15.863942322,29.818365,526.248222873,523.022542873,3.20568,0.02
 03/06  08:00:00,122.443306724,9.20068491136,0.0056455261228,0.0,80.527626,29.818365,309.221111051,303.127394179,3.20568,2.88803687219
 03/06  09:00:00,167.229022083,9.20068491136,0.019540065118,0.0,80.527626,75.0917375,151.063839399,115.457719276,24.0426,11.5635201226
 03/06  10:00:00,167.104480612,9.20068491136,0.00687314164834,0.0,80.527626,75.0917375,97.722767398,59.1329442099,24.0426,14.5472231881
 03/06  11:00:00,171.084514073,9.20068491136,0.00820226322824,0.0,80.527626,79.0911225,85.8557183669,33.4201345147,32.0568,20.3787838521
 03/06  12:00:00,172.294053793,9.26796080871,0.444519059031,0.0,80.527626,79.0911225,58.3969921055,7.80269680505,32.0568,18.5374953005
 03/06  13:00:00,173.821172905,9.66941838082,2.27581254024,0.0,80.527626,79.0911225,57.0806054821,2.6747586712,32.0568,22.3490468109
 03/06  14:00:00,173.488160928,10.0809670034,5.497781194,0.0,80.527626,75.0917375,52.6746334096,13.2359832463,16.0284,23.4102501633
 03/06  15:00:00,177.356698709,10.4496528937,8.97573359907,0.0,80.527626,75.0917375,43.6953565417,10.2094695362,16.0284,17.4574870055
 03/06  16:00:00,174.741662468,10.2593602815,8.57145143672,0.0,80.527626,73.092045,34.3210310458,13.637707201,3.20568,17.4776438448
 03/06  17:00:00,169.722520035,9.20068491136,4.74069648201,0.0,80.527626,73.092045,23.4036599836,17.3099793468,3.20568,2.88800063684
 03/06  18:00:00,123.797842001,9.20068491136,2.11120462248,0.0,80.527626,29.818365,26.9209849412,20.8274372726,3.20568,2.88786766859
 03/06  19:00:00,130.250742156,9.20068491136,0.0,0.0,80.527626,29.818365,40.2439668734,31.268681514,3.20568,5.76960535938
 03/06  20:00:00,130.474447708,9.20068491136,0.0,0.0,80.527626,29.818365,55.7399041919,43.8766326088,3.20568,8.65759158315
 03/06  21:00:00,130.474435807,9.20068491136,0.0,0.0,80.527626,29.818365,66.5838862166,57.6045968014,3.20568,5.77360941515
 03/06  22:00:00,55.6513106072,0.0,0.0,0.0,15.863942322,29.242365,8.97884317702,0.0,3.20568,5.77316317702
 03/06  23:00:00,55.5193155126,0.0,0.0,0.0,15.863942322,29.242365,8.96425299176,0.0,3.20568,5.75857299176
 03/06  24:00:00,56.2496162496,0.0,0.0,0.0,15.863942322,29.242365,6.09277128115,0.0,3.20568,2.88709128115
 03/07  01:00:00,55.5312975728,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/07  02:00:00,55.5149726597,0.0,0.0,0.0,15.863942322,29.242365,6.08979466083,0.0,3.20568,2.88411466083
 03/07  03:00:00,55.5007802093,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/07  04:00:00,55.4970761224,0.0,0.0,0.0,15.863942322,29.242365,6.08992380583,0.0,3.20568,2.88424380583
 03/07  05:00:00,56.5552241074,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 03/07  06:00:00,56.3814435802,0.0,0.0,0.0,15.863942322,29.242365,6.08983081964,0.0,3.20568,2.88415081964
 03/07  07:00:00,62.3916254611,9.20068491136,0.00100863949934,0.0,15.863942322,29.818365,382.775898205,376.686160291,3.20568,2.88405791375
 03/07  08:00:00,122.087625295,9.20068491136,0.0021100495408,0.0,80.527626,29.818365,195.471888814,189.378185244,3.20568,2.88802357057
 03/07  09:00:00,167.104401334,9.20068491136,0.0133178257338,0.0,80.527626,75.0917375,118.65514212,85.9345064427,24.0426,8.67803567714
 03/07  10:00:00,167.093718271,9.20068491136,0.00604820821985,0.0,80.527626,75.0917375,104.451315556,62.9577526328,24.0426,17.450962923
 03/07  11:00:00,171.085031165,9.20068491136,0.00398737379481,0.0,80.527626,79.0911225,87.7784714668,38.2548353662,32.0568,17.4668361006
 03/07  12:00:00,171.782664184,9.20068491136,0.0,0.0,80.527626,79.0911225,62.8895775528,10.4083522714,32.0568,20.4244252814
